candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations,source_csv,source_shard
250,25,-0.02,0.7,0.9,-0.25,0.25,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2774.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
256,25,-0.02,0.7,0.9,-0.1,0.1,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2811.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
22,2,-0.1,0.7,0.9,0.0,0.1,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2896.6666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
702,70,0.0,1.0,0.995,-0.25,0.0,0.25,50000,1,17.0,10.0,10,True,0.5882352941176471,7,0.4117647058823529,2379.3529411764707,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
163,16,-0.1,1.0,0.9,-0.25,0.0,0.5,50000,1,17.0,10.0,10,True,0.5882352941176471,7,0.4117647058823529,2467.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
165,16,-0.1,1.0,0.9,-0.25,0.1,0.25,50000,1,17.0,10.0,10,True,0.5882352941176471,7,0.4117647058823529,2680.529411764706,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
408,40,-0.02,1.0,0.9,-0.25,0.1,0.25,50000,1,17.0,10.0,10,True,0.5882352941176471,7,0.4117647058823529,2683.6470588235293,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
24,2,-0.1,0.7,0.9,0.0,0.25,0.25,50000,1,17.0,10.0,10,True,0.5882352941176471,5,0.2941176470588235,2954.470588235294,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
570,57,0.0,0.85,0.9,-0.25,0.1,0.25,50000,1,16.0,10.0,10,True,0.625,6,0.375,2562.5625,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
254,25,-0.02,0.7,0.9,-0.1,0.0,0.75,50000,1,16.0,10.0,10,True,0.625,6,0.375,2630.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
546,54,0.0,0.7,0.995,-0.25,0.25,0.25,50000,1,16.0,10.0,10,True,0.625,6,0.375,2654.3125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
330,33,-0.02,0.85,0.9,-0.25,0.25,0.25,50000,1,16.0,10.0,10,True,0.625,6,0.375,2671.625,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
87,8,-0.1,0.85,0.9,-0.25,0.25,0.25,50000,1,16.0,10.0,10,True,0.625,5,0.3125,2722.3125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
501,50,0.0,0.7,0.9,-0.1,0.25,0.25,50000,1,16.0,10.0,10,True,0.625,6,0.375,2730.3125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
541,54,0.0,0.7,0.995,-0.25,0.0,0.5,50000,1,16.0,10.0,10,True,0.625,5,0.3125,2755.875,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
306,30,-0.02,0.7,0.995,-0.1,0.0,0.25,50000,1,16.0,10.0,10,True,0.625,5,0.3125,2781.6875,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
63,6,-0.1,0.7,0.995,-0.1,0.0,0.25,50000,1,16.0,10.0,10,True,0.625,4,0.25,2822.875,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
263,26,-0.02,0.7,0.9,0.0,0.0,0.75,50000,1,16.0,10.0,10,True,0.625,6,0.375,2877.125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
271,27,-0.02,0.7,0.97,-0.25,0.0,0.5,50000,1,16.0,10.0,10,True,0.625,5,0.3125,2955.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
497,49,0.0,0.7,0.9,-0.1,0.0,0.75,50000,1,16.0,10.0,10,True,0.625,4,0.25,3053.125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
276,27,-0.02,0.7,0.97,-0.25,0.25,0.25,50000,1,16.0,10.0,10,True,0.625,6,0.375,3079.8125,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
82,8,-0.1,0.85,0.9,-0.25,0.0,0.5,50000,1,16.0,10.0,10,True,0.625,6,0.375,3142.4375,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
29,2,-0.1,0.7,0.97,-0.25,0.0,0.75,50000,1,15.0,10.0,10,True,0.6666666666666666,5,0.3333333333333333,2564.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
496,49,0.0,0.7,0.9,-0.1,0.0,0.5,50000,1,15.0,10.0,10,True,0.6666666666666666,5,0.3333333333333333,2728.0666666666666,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
300,30,-0.02,0.7,0.995,-0.25,0.1,0.25,50000,1,15.0,10.0,10,True,0.6666666666666666,5,0.3333333333333333,2734.0666666666666,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
504,50,0.0,0.7,0.9,0.0,0.0,0.25,50000,1,15.0,10.0,10,True,0.6666666666666666,5,0.3333333333333333,2761.733333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
258,25,-0.02,0.7,0.9,-0.1,0.25,0.25,50000,1,15.0,10.0,10,True,0.6666666666666666,4,0.2666666666666666,2831.4,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
28,2,-0.1,0.7,0.97,-0.25,0.0,0.5,50000,1,15.0,10.0,10,True,0.6666666666666666,5,0.3333333333333333,2903.5333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
516,51,0.0,0.7,0.97,-0.25,0.1,0.25,50000,1,15.0,10.0,10,True,0.6666666666666666,4,0.2666666666666666,3036.133333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
84,8,-0.1,0.85,0.9,-0.25,0.1,0.25,50000,1,15.0,10.0,10,True,0.6666666666666666,4,0.2666666666666666,3403.9333333333334,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
514,51,0.0,0.7,0.97,-0.25,0.0,0.5,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2720.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
298,29,-0.02,0.7,0.995,-0.25,0.0,0.5,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2837.285714285714,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
490,49,0.0,0.7,0.9,-0.25,0.1,0.5,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2845.785714285714,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
327,32,-0.02,0.85,0.9,-0.25,0.1,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2849.8571428571427,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
21,2,-0.1,0.7,0.9,0.0,0.1,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2905.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
261,26,-0.02,0.7,0.9,0.0,0.0,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2917.214285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
168,16,-0.1,1.0,0.9,-0.25,0.25,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,2930.214285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
20,2,-0.1,0.7,0.9,0.0,0.0,0.75,50000,1,14.0,10.0,10,True,0.7142857142857143,3,0.2142857142857142,2989.3571428571427,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
253,25,-0.02,0.7,0.9,-0.1,0.0,0.5,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,3091.3571428571427,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
57,5,-0.1,0.7,0.995,-0.25,0.1,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,4,0.2857142857142857,3108.714285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
540,54,0.0,0.7,0.995,-0.25,0.0,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,3,0.2142857142857142,3146.5714285714284,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
252,25,-0.02,0.7,0.9,-0.1,0.0,0.25,50000,1,14.0,10.0,10,True,0.7142857142857143,3,0.2142857142857142,3232.6428571428573,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
405,40,-0.02,1.0,0.9,-0.25,0.0,0.25,50000,1,13.0,10.0,10,True,0.7692307692307693,3,0.2307692307692307,2927.230769230769,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
324,32,-0.02,0.85,0.9,-0.25,0.0,0.25,50000,1,13.0,10.0,10,True,0.7692307692307693,3,0.2307692307692307,3129.769230769231,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
543,54,0.0,0.7,0.995,-0.25,0.1,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3081.1666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
488,48,0.0,0.7,0.9,-0.25,0.0,0.75,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3106.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
5,0,-0.1,0.7,0.9,-0.25,0.1,0.75,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3116.25,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
54,5,-0.1,0.7,0.995,-0.25,0.0,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3135.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
55,5,-0.1,0.7,0.995,-0.25,0.0,0.5,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3161.583333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
247,24,-0.02,0.7,0.9,-0.25,0.1,0.5,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3245.25,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
273,27,-0.02,0.7,0.97,-0.25,0.1,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3268.833333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
513,51,0.0,0.7,0.97,-0.25,0.0,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3268.833333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
498,49,0.0,0.7,0.9,-0.1,0.1,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3285.4166666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
7,0,-0.1,0.7,0.9,-0.25,0.25,0.5,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3318.833333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
487,48,0.0,0.7,0.9,-0.25,0.0,0.5,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3362.1666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
495,49,0.0,0.7,0.9,-0.1,0.0,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3363.4166666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
11,1,-0.1,0.7,0.9,-0.1,0.0,0.75,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3366.6666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
30,3,-0.1,0.7,0.97,-0.25,0.1,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3372.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
162,16,-0.1,1.0,0.9,-0.25,0.0,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3372.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
19,1,-0.1,0.7,0.9,0.0,0.0,0.5,50000,1,12.0,10.0,10,True,0.8333333333333334,2,0.1666666666666666,3393.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
255,25,-0.02,0.7,0.9,-0.1,0.1,0.25,50000,1,12.0,10.0,10,True,0.8333333333333334,1,0.0833333333333333,3620.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
10,1,-0.1,0.7,0.9,-0.1,0.0,0.5,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3345.909090909091,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
245,24,-0.02,0.7,0.9,-0.25,0.0,0.75,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3353.6363636363635,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
270,27,-0.02,0.7,0.97,-0.25,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3353.818181818182,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
297,29,-0.02,0.7,0.995,-0.25,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3354.090909090909,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
9,0,-0.1,0.7,0.9,-0.1,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3364.3636363636365,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
27,2,-0.1,0.7,0.97,-0.25,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3369.7272727272725,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
15,1,-0.1,0.7,0.9,-0.1,0.25,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3408.090909090909,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
492,49,0.0,0.7,0.9,-0.25,0.25,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3441.7272727272725,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
13,1,-0.1,0.7,0.9,-0.1,0.1,0.5,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3447.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
81,8,-0.1,0.85,0.9,-0.25,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3474.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
489,48,0.0,0.7,0.9,-0.25,0.1,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3490.090909090909,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
486,48,0.0,0.7,0.9,-0.25,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3491.7272727272725,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
4,0,-0.1,0.7,0.9,-0.25,0.1,0.5,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3523.090909090909,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
2,0,-0.1,0.7,0.9,-0.25,0.0,0.75,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3533.3636363636365,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
246,24,-0.02,0.7,0.9,-0.25,0.1,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3590.181818181818,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
18,1,-0.1,0.7,0.9,0.0,0.0,0.25,50000,1,11.0,10.0,10,True,0.9090909090909092,1,0.0909090909090909,3643.363636363637,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
0,0,-0.1,0.7,0.9,-0.25,0.0,0.25,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
1,0,-0.1,0.7,0.9,-0.25,0.0,0.5,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
3,0,-0.1,0.7,0.9,-0.25,0.1,0.25,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
6,0,-0.1,0.7,0.9,-0.25,0.25,0.25,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
12,1,-0.1,0.7,0.9,-0.1,0.1,0.25,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
243,24,-0.02,0.7,0.9,-0.25,0.0,0.25,50000,1,10.0,10.0,10,True,1.0,0,0.0,3680.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
