parameter,from_value,to_value,candidate_index_left,candidate_index_right,logical_failure_left,logical_failure_right,logical_failure_delta,abs_logical_failure_delta,convergence_left,convergence_right,convergence_delta,abs_convergence_delta,mean_iterations_left,mean_iterations_right,fixed_fresh_negative,fixed_fresh_p_positive,fixed_previous_negative,fixed_previous_positive,fixed_previous_p_positive,fixed_fresh_positive
previous_p_positive,0.25,0.5,189,190,0.5,0.2631578947368421,-0.2368421052631579,0.2368421052631579,0.5,0.7368421052631579,0.23684210526315785,0.23684210526315785,2387.75,1315.921052631579,-0.1,0.97,-0.25,0.0,,1.0
previous_p_positive,0.25,0.5,681,682,0.3703703703703703,0.1351351351351351,-0.2352352352352352,0.2352352352352352,0.6296296296296297,0.8513513513513513,0.22172172172172167,0.22172172172172167,1627.074074074074,898.8243243243244,0.0,0.97,-0.25,0.25,,1.0
previous_negative,-0.25,-0.1,462,471,0.4166666666666667,0.1818181818181818,-0.2348484848484849,0.2348484848484849,0.5833333333333334,0.8181818181818182,0.23484848484848486,0.23484848484848486,2002.2916666666667,981.9090909090908,-0.02,0.995,,0.1,0.25,1.0
fresh_p_positive,0.9,0.97,336,363,0.4347826086956521,0.2,-0.2347826086956521,0.2347826086956521,0.5652173913043478,0.8,0.23478260869565226,0.23478260869565226,1797.0,1012.68,-0.02,,-0.1,0.1,0.25,0.85
previous_negative,-0.25,-0.1,354,363,0.4347826086956521,0.2,-0.2347826086956521,0.2347826086956521,0.5652173913043478,0.8,0.23478260869565226,0.23478260869565226,1886.5652173913045,1012.68,-0.02,0.97,,0.1,0.25,0.85
previous_p_positive,0.25,0.5,354,355,0.4347826086956521,0.2,-0.2347826086956521,0.2347826086956521,0.5652173913043478,0.8,0.23478260869565226,0.23478260869565226,1886.5652173913045,1068.04,-0.02,0.97,-0.25,0.1,,0.85
fresh_positive,0.7,0.85,25,106,0.4347826086956521,0.2,-0.2347826086956521,0.2347826086956521,0.5652173913043478,0.8,0.23478260869565226,0.23478260869565226,2243.608695652174,1308.92,-0.1,0.9,0.0,0.25,0.5,
fresh_p_positive,0.9,0.97,83,110,0.4347826086956521,0.2,-0.2347826086956521,0.2347826086956521,0.5652173913043478,0.76,0.19478260869565223,0.19478260869565223,2423.217391304348,1051.62,-0.1,,-0.25,0.0,0.75,0.85
previous_positive,0.0,0.1,64,67,0.5263157894736842,0.2941176470588235,-0.2321981424148607,0.2321981424148607,0.4210526315789473,0.7058823529411765,0.2848297213622292,0.2848297213622292,2541.157894736842,1379.3529411764705,-0.1,0.995,-0.1,,0.5,0.7
previous_negative,-0.25,-0.1,29,38,0.6666666666666666,0.4347826086956521,-0.23188405797101452,0.23188405797101452,0.3333333333333333,0.5217391304347826,0.18840579710144928,0.18840579710144928,2564.8,2021.782608695652,-0.1,0.97,,0.0,0.75,0.7
previous_positive,0.0,0.1,504,507,0.6666666666666666,0.4347826086956521,-0.23188405797101452,0.23188405797101452,0.3333333333333333,0.4782608695652174,0.1449275362318841,0.1449275362318841,2761.733333333333,2469.5652173913045,0.0,0.9,0.0,,0.25,0.7
fresh_p_positive,0.9,0.97,101,128,0.3703703703703703,0.1388888888888889,-0.2314814814814814,0.2314814814814814,0.6296296296296297,0.8472222222222222,0.21759259259259256,0.21759259259259256,1741.7777777777778,811.2361111111111,-0.1,,0.0,0.0,0.75,0.85
fresh_p_positive,0.9,0.97,100,127,0.3703703703703703,0.1388888888888889,-0.2314814814814814,0.2314814814814814,0.6296296296296297,0.8472222222222222,0.21759259259259256,0.21759259259259256,1854.0,774.6111111111111,-0.1,,0.0,0.0,0.5,0.85
fresh_positive,0.7,0.85,243,324,1.0,0.7692307692307693,-0.23076923076923073,0.23076923076923073,0.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,3680.0,3129.769230769231,-0.02,0.9,-0.25,0.0,0.25,
fresh_positive,0.7,0.85,552,633,0.4347826086956521,0.2040816326530612,-0.2307009760425909,0.2307009760425909,0.4782608695652174,0.7959183673469388,0.31765749778172137,0.31765749778172137,2357.6521739130435,862.1428571428571,0.0,0.995,-0.1,0.1,0.25,
fresh_p_positive,0.9,0.97,91,118,0.4347826086956521,0.2040816326530612,-0.2307009760425909,0.2307009760425909,0.5652173913043478,0.7755102040816326,0.21029281277728484,0.21029281277728484,2142.521739130435,1049.1020408163265,-0.1,,-0.1,0.0,0.5,0.85
fresh_positive,0.7,0.85,42,123,0.4166666666666667,0.1886792452830188,-0.2279874213836479,0.2279874213836479,0.5416666666666666,0.8113207547169812,0.26965408805031454,0.26965408805031454,2078.625,990.0377358490566,-0.1,0.97,-0.1,0.25,0.25,
previous_negative,-0.25,-0.1,219,228,0.4166666666666667,0.1886792452830188,-0.2279874213836479,0.2279874213836479,0.5833333333333334,0.8113207547169812,0.2279874213836478,0.2279874213836478,2001.75,1006.0377358490566,-0.1,0.995,,0.1,0.25,1.0
fresh_positive,0.7,0.85,544,625,0.4166666666666667,0.1886792452830188,-0.2279874213836479,0.2279874213836479,0.5833333333333334,0.8113207547169812,0.2279874213836478,0.2279874213836478,2065.6666666666665,957.5849056603772,0.0,0.995,-0.25,0.1,0.5,
previous_p_positive,0.25,0.5,195,196,0.4,0.1724137931034483,-0.22758620689655173,0.22758620689655173,0.6,0.8275862068965517,0.22758620689655173,0.22758620689655173,1800.56,929.6206896551724,-0.1,0.97,-0.25,0.25,,1.0
previous_positive,0.1,0.25,552,555,0.4347826086956521,0.2083333333333333,-0.22644927536231882,0.22644927536231882,0.4782608695652174,0.7708333333333334,0.29257246376811596,0.29257246376811596,2357.6521739130435,1378.2291666666667,0.0,0.995,-0.1,,0.25,0.7
previous_p_positive,0.25,0.5,552,553,0.4347826086956521,0.2083333333333333,-0.22644927536231882,0.22644927536231882,0.4782608695652174,0.75,0.2717391304347826,0.2717391304347826,2357.6521739130435,1378.2916666666667,0.0,0.995,-0.1,0.1,,0.7
previous_positive,0.0,0.1,38,41,0.4347826086956521,0.2083333333333333,-0.22644927536231882,0.22644927536231882,0.5217391304347826,0.7916666666666666,0.26992753623188404,0.26992753623188404,2021.782608695652,1180.8333333333333,-0.1,0.97,-0.1,,0.75,0.7
previous_positive,0.0,0.1,524,527,0.4347826086956521,0.2083333333333333,-0.22644927536231882,0.22644927536231882,0.5217391304347826,0.7708333333333334,0.24909420289855078,0.24909420289855078,1969.695652173913,1007.3541666666666,0.0,0.97,-0.1,,0.75,0.7
fresh_p_positive,0.9,0.97,573,600,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.4761904761904761,0.75,0.2738095238095239,0.2738095238095239,2683.809523809524,1233.5,0.0,,-0.25,0.25,0.25,0.85
previous_positive,0.0,0.1,280,283,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.4761904761904761,0.725,0.24880952380952387,0.24880952380952387,2447.428571428572,1433.275,-0.02,0.97,-0.1,,0.5,0.7
previous_positive,0.1,0.25,508,511,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.5238095238095238,0.75,0.22619047619047616,0.22619047619047616,2151.333333333333,1333.3,0.0,0.9,0.0,,0.5,0.7
previous_p_positive,0.5,0.75,328,329,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.5238095238095238,0.75,0.22619047619047616,0.22619047619047616,2230.714285714286,1332.15,-0.02,0.9,-0.25,0.1,,0.85
fresh_positive,0.7,0.85,248,329,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.5238095238095238,0.75,0.22619047619047616,0.22619047619047616,2340.2380952380954,1332.15,-0.02,0.9,-0.25,0.1,0.75,
previous_p_positive,0.25,0.5,411,412,0.4761904761904761,0.25,-0.2261904761904761,0.2261904761904761,0.5238095238095238,0.75,0.22619047619047616,0.22619047619047616,2430.4761904761904,1363.975,-0.02,0.9,-0.25,0.25,,1.0
fresh_p_positive,0.97,0.995,46,73,0.25,0.4761904761904761,0.2261904761904761,0.2261904761904761,0.7,0.5238095238095238,-0.17619047619047612,0.17619047619047612,1735.2,2150.190476190476,-0.1,,0.0,0.0,0.5,0.7
previous_negative,-0.25,-0.1,87,96,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.3125,0.6,0.2875,0.2875,2722.3125,2046.8,-0.1,0.9,,0.25,0.25,0.85
previous_negative,-0.1,0.0,306,315,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.3125,0.56,0.24750000000000005,0.24750000000000005,2781.6875,1900.76,-0.02,0.995,,0.0,0.25,0.7
previous_p_positive,0.25,0.5,570,571,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.375,0.6,0.22499999999999998,0.22499999999999998,2562.5625,2028.6,0.0,0.9,-0.25,0.1,,0.85
previous_negative,-0.25,-0.1,330,339,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.375,0.6,0.22499999999999998,0.22499999999999998,2671.625,1905.96,-0.02,0.9,,0.25,0.25,0.85
fresh_p_positive,0.9,0.97,263,290,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.375,0.6,0.22499999999999998,0.22499999999999998,2877.125,1759.48,-0.02,,0.0,0.0,0.75,0.7
fresh_p_positive,0.9,0.97,254,281,0.625,0.4,-0.22499999999999998,0.22499999999999998,0.375,0.52,0.14500000000000002,0.14500000000000002,2630.0,2164.36,-0.02,,-0.1,0.0,0.75,0.7
previous_p_positive,0.25,0.5,42,43,0.4166666666666667,0.1923076923076923,-0.2243589743589744,0.2243589743589744,0.5416666666666666,0.8076923076923077,0.2660256410256411,0.2660256410256411,2078.625,1028.423076923077,-0.1,0.97,-0.1,0.25,,0.7
previous_p_positive,0.25,0.5,381,382,0.4166666666666667,0.1923076923076923,-0.2243589743589744,0.2243589743589744,0.5833333333333334,0.8076923076923077,0.22435897435897434,0.22435897435897434,1835.4583333333333,933.8461538461538,-0.02,0.995,-0.25,0.1,,0.85
previous_p_positive,0.25,0.5,462,463,0.4166666666666667,0.1923076923076923,-0.2243589743589744,0.2243589743589744,0.5833333333333334,0.7692307692307693,0.1858974358974359,0.1858974358974359,2002.2916666666667,1066.4038461538462,-0.02,0.995,-0.25,0.1,,1.0
fresh_positive,0.7,0.85,22,103,0.5555555555555556,0.3333333333333333,-0.22222222222222227,0.22222222222222227,0.3888888888888889,0.6666666666666666,0.27777777777777773,0.27777777777777773,2896.6666666666665,1764.4333333333334,-0.1,0.9,0.0,0.1,0.5,
previous_p_positive,0.25,0.5,597,598,0.4166666666666667,0.196078431372549,-0.2205882352941177,0.2205882352941177,0.5833333333333334,0.803921568627451,0.22058823529411764,0.22058823529411764,1919.5,1106.7254901960785,0.0,0.97,-0.25,0.1,,0.85
previous_positive,0.1,0.25,544,547,0.4166666666666667,0.196078431372549,-0.2205882352941177,0.2205882352941177,0.5833333333333334,0.803921568627451,0.22058823529411764,0.22058823529411764,2065.6666666666665,1278.7843137254902,0.0,0.995,-0.25,,0.5,0.7
fresh_positive,0.7,0.85,510,591,0.4166666666666667,0.196078431372549,-0.2205882352941177,0.2205882352941177,0.5833333333333334,0.7843137254901961,0.2009803921568627,0.2009803921568627,2128.2916666666665,1204.2941176470588,0.0,0.9,0.0,0.25,0.25,
previous_negative,-0.25,-0.1,676,685,0.4,0.1818181818181818,-0.21818181818181823,0.21818181818181823,0.6,0.8181818181818182,0.21818181818181825,0.21818181818181825,1609.72,934.6181818181818,0.0,0.97,,0.0,0.5,1.0
previous_p_positive,0.25,0.5,702,703,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.6296296296296297,0.21786492374727673,0.21786492374727673,2379.3529411764707,1505.2222222222222,0.0,0.995,-0.25,0.0,,1.0
previous_negative,-0.25,-0.1,163,172,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.6296296296296297,0.21786492374727673,0.21786492374727673,2467.0,1815.037037037037,-0.1,0.9,,0.0,0.5,1.0
previous_p_positive,0.5,0.75,163,164,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.6296296296296297,0.21786492374727673,0.21786492374727673,2467.0,1924.851851851852,-0.1,0.9,-0.25,0.0,,1.0
previous_p_positive,0.25,0.5,408,409,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.6296296296296297,0.21786492374727673,0.21786492374727673,2683.6470588235293,1848.1851851851848,-0.02,0.9,-0.25,0.1,,1.0
previous_positive,0.0,0.1,163,166,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.5185185185185185,0.10675381263616557,0.10675381263616557,2467.0,2310.259259259259,-0.1,0.9,-0.25,,0.5,1.0
previous_p_positive,0.25,0.5,165,166,0.5882352941176471,0.3703703703703703,-0.21786492374727678,0.21786492374727678,0.4117647058823529,0.5185185185185185,0.10675381263616557,0.10675381263616557,2680.529411764706,2310.259259259259,-0.1,0.9,-0.25,0.1,,1.0
fresh_positive,0.7,0.85,507,588,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.4782608695652174,0.782608695652174,0.30434782608695654,0.30434782608695654,2469.5652173913045,1343.0434782608695,0.0,0.9,0.0,0.1,0.25,
fresh_p_positive,0.9,0.97,507,534,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.4782608695652174,0.7608695652173914,0.28260869565217395,0.28260869565217395,2469.5652173913045,1390.2173913043478,0.0,,0.0,0.1,0.25,0.7
previous_negative,-0.1,0.0,552,561,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.4782608695652174,0.7391304347826086,0.26086956521739124,0.26086956521739124,2357.6521739130435,1315.0869565217392,0.0,0.995,,0.1,0.25,0.7
previous_positive,0.1,0.25,86,89,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.5217391304347826,0.7608695652173914,0.23913043478260876,0.23913043478260876,2181.826086956521,1425.4565217391305,-0.1,0.9,-0.25,,0.75,0.85
previous_p_positive,0.5,0.75,502,503,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.5652173913043478,0.782608695652174,0.21739130434782616,0.21739130434782616,2060.4347826086955,1137.8695652173913,0.0,0.9,-0.1,0.25,,0.7
previous_negative,-0.25,-0.1,351,360,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.5652173913043478,0.782608695652174,0.21739130434782616,0.21739130434782616,2070.8695652173915,1053.4565217391305,-0.02,0.97,,0.0,0.25,0.85
fresh_p_positive,0.9,0.97,576,603,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.5652173913043478,0.7608695652173914,0.19565217391304357,0.19565217391304357,1858.0869565217392,1135.3260869565215,0.0,,-0.1,0.0,0.25,0.85
previous_negative,-0.25,-0.1,594,603,0.4347826086956521,0.217391304347826,-0.2173913043478261,0.2173913043478261,0.5652173913043478,0.7608695652173914,0.19565217391304357,0.19565217391304357,2116.086956521739,1135.3260869565215,0.0,0.97,,0.0,0.25,0.85
fresh_positive,0.7,0.85,56,137,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.4583333333333333,0.78,0.3216666666666667,0.3216666666666667,2425.75,1005.98,-0.1,0.995,-0.25,0.0,0.75,
fresh_positive,0.7,0.85,308,389,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5,0.8,0.30000000000000004,0.30000000000000004,2289.4166666666665,874.44,-0.02,0.995,-0.1,0.0,0.75,
fresh_positive,0.7,0.85,66,147,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5,0.8,0.30000000000000004,0.30000000000000004,2343.5416666666665,951.34,-0.1,0.995,-0.1,0.1,0.25,
fresh_positive,0.7,0.85,523,604,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5416666666666666,0.8,0.2583333333333334,0.2583333333333334,2131.0416666666665,1035.62,0.0,0.97,-0.1,0.0,0.5,
fresh_positive,0.7,0.85,274,355,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5416666666666666,0.8,0.2583333333333334,0.2583333333333334,2300.0,1068.04,-0.02,0.97,-0.25,0.1,0.5,
previous_p_positive,0.25,0.5,705,706,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5833333333333334,0.8,0.21666666666666667,0.21666666666666667,1903.2916666666667,979.64,0.0,0.995,-0.25,0.1,,1.0
previous_negative,-0.25,-0.1,597,606,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5833333333333334,0.8,0.21666666666666667,0.21666666666666667,1919.5,989.34,0.0,0.97,,0.1,0.25,0.85
previous_p_positive,0.25,0.5,219,220,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5833333333333334,0.8,0.21666666666666667,0.21666666666666667,2001.75,947.8,-0.1,0.995,-0.25,0.1,,1.0
fresh_p_positive,0.9,0.97,510,537,0.4166666666666667,0.2,-0.21666666666666667,0.21666666666666667,0.5833333333333334,0.8,0.21666666666666667,0.21666666666666667,2128.2916666666665,1123.74,0.0,,0.0,0.25,0.25,0.7
previous_positive,0.1,0.25,490,493,0.7142857142857143,0.5,-0.2142857142857143,0.2142857142857143,0.2857142857142857,0.5,0.2142857142857143,0.2142857142857143,2845.785714285714,2446.5,0.0,0.9,-0.25,,0.5,0.7
previous_p_positive,0.25,0.5,261,262,0.7142857142857143,0.5,-0.2142857142857143,0.2142857142857143,0.2857142857142857,0.5,0.2142857142857143,0.2142857142857143,2917.214285714286,2542.2,-0.02,0.9,0.0,0.0,,0.7
previous_negative,-0.1,0.0,253,262,0.7142857142857143,0.5,-0.2142857142857143,0.2142857142857143,0.2857142857142857,0.5,0.2142857142857143,0.2142857142857143,3091.3571428571427,2542.2,-0.02,0.9,,0.0,0.5,0.7
previous_positive,0.0,0.1,514,517,0.7142857142857143,0.5,-0.2142857142857143,0.2142857142857143,0.2857142857142857,0.45,0.1642857142857143,0.1642857142857143,2720.5,2235.85,0.0,0.97,-0.25,,0.5,0.7
fresh_p_positive,0.9,0.97,490,517,0.7142857142857143,0.5,-0.2142857142857143,0.2142857142857143,0.2857142857142857,0.45,0.1642857142857143,0.1642857142857143,2845.785714285714,2235.85,0.0,,-0.25,0.1,0.5,0.7
fresh_negative,-0.02,0.0,324,567,0.7692307692307693,0.5555555555555556,-0.2136752136752137,0.2136752136752137,0.2307692307692307,0.4444444444444444,0.21367521367521372,0.21367521367521372,3129.769230769231,2646.3888888888887,,0.9,-0.25,0.0,0.25,0.85
previous_p_positive,0.25,0.5,324,325,0.7692307692307693,0.5555555555555556,-0.2136752136752137,0.2136752136752137,0.2307692307692307,0.4444444444444444,0.21367521367521372,0.21367521367521372,3129.769230769231,2488.3888888888887,-0.02,0.9,-0.25,0.0,,0.85
fresh_negative,-0.02,0.0,405,648,0.7692307692307693,0.5555555555555556,-0.2136752136752137,0.2136752136752137,0.2307692307692307,0.3888888888888889,0.1581196581196582,0.1581196581196582,2927.230769230769,2598.333333333333,,0.9,-0.25,0.0,0.25,1.0
fresh_p_positive,0.9,0.97,105,132,0.2631578947368421,0.0495049504950495,-0.2136529442417926,0.2136529442417926,0.7368421052631579,0.9455445544554456,0.20870244919228775,0.20870244919228775,1518.4473684210527,466.1534653465346,-0.1,,0.0,0.25,0.25,0.85
fresh_positive,0.7,0.85,48,129,0.2941176470588235,0.0806451612903225,-0.21347248576850097,0.21347248576850097,0.6470588235294118,0.9193548387096774,0.2722960151802656,0.2722960151802656,1674.9411764705883,554.5645161290323,-0.1,0.97,0.0,0.1,0.25,
previous_positive,0.1,0.25,435,438,0.4761904761904761,0.2631578947368421,-0.21303258145363402,0.21303258145363402,0.5238095238095238,0.7368421052631579,0.21303258145363402,0.21303258145363402,2376.619047619048,1427.8684210526317,-0.02,0.97,-0.25,,0.25,1.0
fresh_p_positive,0.9,0.97,411,438,0.4761904761904761,0.2631578947368421,-0.21303258145363402,0.21303258145363402,0.5238095238095238,0.7368421052631579,0.21303258145363402,0.21303258145363402,2430.4761904761904,1427.8684210526317,-0.02,,-0.25,0.25,0.25,1.0
previous_positive,0.1,0.25,66,69,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5,0.7959183673469388,0.29591836734693877,0.29591836734693877,2343.5416666666665,1352.7755102040817,-0.1,0.995,-0.1,,0.25,0.7
fresh_p_positive,0.97,0.995,42,69,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5416666666666666,0.7959183673469388,0.25425170068027214,0.25425170068027214,2078.625,1352.7755102040817,-0.1,,-0.1,0.25,0.25,0.7
fresh_p_positive,0.9,0.97,257,284,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5416666666666666,0.7755102040816326,0.233843537414966,0.233843537414966,1966.375,1169.3061224489795,-0.02,,-0.1,0.1,0.75,0.7
previous_negative,-0.25,-0.1,381,390,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5833333333333334,0.7959183673469388,0.2125850340136054,0.2125850340136054,1835.4583333333333,949.734693877551,-0.02,0.995,,0.1,0.25,0.85
previous_negative,-0.25,-0.1,705,714,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5833333333333334,0.7959183673469388,0.2125850340136054,0.2125850340136054,1903.2916666666667,850.8163265306123,0.0,0.995,,0.1,0.25,1.0
previous_p_positive,0.25,0.5,678,679,0.4166666666666667,0.2040816326530612,-0.21258503401360548,0.21258503401360548,0.5833333333333334,0.7959183673469388,0.2125850340136054,0.2125850340136054,2014.75,964.1224489795918,0.0,0.97,-0.25,0.1,,1.0
previous_negative,-0.1,0.0,336,345,0.4347826086956521,0.2222222222222222,-0.2125603864734299,0.2125603864734299,0.5652173913043478,0.7555555555555555,0.19033816425120775,0.19033816425120775,1797.0,1372.9333333333334,-0.02,0.9,,0.1,0.25,0.85
